V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,class
0.942662,0.782235,0.82841,0.222981,0.76335,0.254237,0.26639,0.794651,0.451273,0.500972,0.31406,0.732627,0.38595,0.681239,0.259159,0.458496,0.725362,0.63916,0.568504,0.578324,0.558992,0.485225,0.668585,0.379924,0.551371,0.447223,0.41841,0.313461,0.000696,0
0.929962,0.779606,0.860021,0.194525,0.765141,0.252122,0.269985,0.783102,0.474871,0.513193,0.30905,0.72182,0.479453,0.635358,0.383095,0.44572,0.72345,0.571949,0.470064,0.579602,0.560417,0.519908,0.667789,0.471213,0.556352,0.535066,0.40665,0.306532,7.7e-05,0
0.951611,0.775839,0.848394,0.249767,0.770435,0.254633,0.272734,0.778521,0.474851,0.503979,0.263171,0.694757,0.473526,0.584186,0.361336,0.452943,0.741705,0.668543,0.567526,0.582323,0.558162,0.508829,0.663403,0.369019,0.575274,0.465114,0.410674,0.306811,0.001323,0
0.945943,0.774952,0.870852,0.327693,0.760161,0.271117,0.262984,0.794624,0.482657,0.492433,0.190679,0.705042,0.324166,0.640426,0.239978,0.403315,0.7715,0.595706,0.664926,0.578033,0.557124,0.486983,0.666675,0.388789,0.554931,0.355001,0.418367,0.314963,0.000786,0
0.934402,0.745333,0.831776,0.141997,0.7708,0.313272,0.255357,0.768978,0.441006,0.482997,0.25241,0.698361,0.416326,0.638216,0.262323,0.490064,0.740767,0.539943,0.537434,0.599674,0.54415,0.492705,0.655507,0.479644,0.649672,0.381647,0.415037,0.318135,0.021338,0
0.935625,0.774685,0.881353,0.396289,0.761445,0.277306,0.261635,0.796071,0.442406,0.513714,0.276778,0.749572,0.488186,0.626391,0.170785,0.431062,0.751363,0.668125,0.720842,0.584896,0.559068,0.498991,0.663973,0.388383,0.591997,0.46474,0.421181,0.313746,0.002369,0
0.979968,0.7724,0.826712,0.291617,0.765074,0.247824,0.266891,0.7834,0.469222,0.495398,0.272868,0.651904,0.260659,0.618067,0.427899,0.470396,0.765086,0.691407,0.53609,0.577925,0.55856,0.483064,0.664603,0.40974,0.605542,0.487038,0.415663,0.313891,3e-05,0
0.91127,0.785738,0.849911,0.22174,0.767478,0.28198,0.255187,0.691534,0.45263,0.471232,0.373064,0.753936,0.449226,0.609328,0.316718,0.478808,0.732665,0.706269,0.537848,0.597635,0.491235,0.538005,0.663175,0.467824,0.575734,0.29868,0.401712,0.298285,0.007243,0
0.937707,0.781604,0.839234,0.256446,0.758105,0.256933,0.267898,0.791533,0.432198,0.500602,0.355461,0.746477,0.475645,0.675347,0.327466,0.463691,0.723,0.671947,0.570034,0.575543,0.565559,0.531703,0.666474,0.460743,0.561508,0.463098,0.406684,0.309004,0.004255,0
0.952165,0.770149,0.861721,0.213071,0.762388,0.258867,0.267567,0.785702,0.395618,0.520591,0.324288,0.67125,0.325138,0.672644,0.383759,0.401703,0.737122,0.754828,0.65183,0.577132,0.54984,0.423677,0.666245,0.371066,0.563251,0.558346,0.415886,0.314132,0.001356,0
0.973435,0.765229,0.842681,0.312721,0.764561,0.264945,0.266298,0.786183,0.461087,0.50822,0.358885,0.759122,0.467329,0.652846,0.274403,0.432447,0.73087,0.61805,0.554032,0.581244,0.56192,0.511419,0.662673,0.388184,0.611811,0.369298,0.416815,0.313681,0.004978,0
0.993182,0.767242,0.805613,0.262809,0.769015,0.258782,0.265218,0.785508,0.479059,0.505283,0.3222,0.703149,0.339376,0.633296,0.312716,0.470548,0.736864,0.68497,0.599544,0.577824,0.555846,0.463191,0.67002,0.401954,0.56123,0.454436,0.415105,0.312173,3.5e-05,0
0.979051,0.772825,0.831167,0.286054,0.765576,0.250825,0.267011,0.78365,0.449868,0.500089,0.39995,0.722103,0.405462,0.621499,0.356012,0.468845,0.750316,0.695525,0.554843,0.579229,0.560232,0.499625,0.664516,0.441296,0.606033,0.480969,0.415772,0.313686,3e-05,0
0.944596,0.765279,0.862197,0.21385,0.762736,0.264708,0.263257,0.785733,0.439773,0.520575,0.206611,0.675362,0.407639,0.633312,0.359722,0.371981,0.759716,0.696775,0.623434,0.575295,0.555123,0.486879,0.664009,0.333316,0.559021,0.68884,0.40979,0.316696,0.000404,0
0.944446,0.77138,0.869734,0.193882,0.763618,0.265496,0.265534,0.785123,0.420646,0.531779,0.364733,0.672648,0.384946,0.639691,0.392506,0.473502,0.741706,0.576226,0.684946,0.583735,0.560677,0.502637,0.663343,0.335763,0.576884,0.366827,0.411824,0.3113,0.000389,0
0.944235,0.760171,0.868349,0.184276,0.757814,0.265681,0.268036,0.787384,0.522883,0.46731,0.234436,0.733964,0.437947,0.621934,0.31808,0.401316,0.753013,0.627075,0.63766,0.584361,0.565645,0.550528,0.668746,0.403417,0.575916,0.444619,0.418773,0.316179,0.007785,0
0.959544,0.770305,0.857482,0.219986,0.763507,0.258038,0.26635,0.786012,0.493218,0.490337,0.214518,0.700984,0.413934,0.637946,0.347848,0.451846,0.716938,0.668487,0.532723,0.578143,0.56563,0.552511,0.663861,0.383863,0.552561,0.434443,0.41816,0.314173,0.000389,0
0.976352,0.75537,0.847901,0.217641,0.758009,0.265097,0.259846,0.787455,0.437718,0.52248,0.364003,0.702839,0.446921,0.643548,0.381596,0.495282,0.732489,0.585656,0.596417,0.583725,0.56563,0.526225,0.664054,0.342786,0.586384,0.379885,0.416803,0.313789,0.005563,0
0.947826,0.732934,0.841666,0.296823,0.752179,0.265379,0.268626,0.784234,0.495966,0.489225,0.276704,0.749031,0.508606,0.631129,0.333352,0.435931,0.746479,0.577851,0.53893,0.599247,0.567543,0.479267,0.655592,0.455108,0.561575,0.56471,0.413109,0.316665,0.035829,0
0.942716,0.781397,0.840827,0.214792,0.768579,0.25552,0.269647,0.78866,0.452802,0.491924,0.217605,0.686829,0.38879,0.670829,0.381641,0.448142,0.720868,0.669849,0.541856,0.579016,0.564942,0.533497,0.657867,0.482296,0.646765,0.425764,0.414519,0.31165,0.000108,0
0.978608,0.760196,0.845512,0.216621,0.762565,0.270375,0.260202,0.789553,0.436246,0.518015,0.342064,0.688213,0.40078,0.65137,0.479603,0.444354,0.777562,0.409874,0.479838,0.579044,0.562916,0.521789,0.669324,0.291939,0.573971,0.375062,0.417835,0.313275,0.000504,0
0.9802,0.760757,0.843633,0.227494,0.758036,0.253031,0.263073,0.782742,0.433118,0.522121,0.255198,0.700393,0.48354,0.648455,0.408791,0.412497,0.728251,0.713258,0.50422,0.576514,0.554106,0.464587,0.666728,0.429921,0.582787,0.572664,0.415315,0.31354,0.002441,0
0.99324,0.7626,0.823242,0.248218,0.765044,0.265616,0.260337,0.786483,0.559243,0.499488,0.309844,0.609315,0.494379,0.707575,0.331436,0.472844,0.714372,0.772855,0.592845,0.577095,0.561818,0.529538,0.664986,0.183476,0.578329,0.350809,0.416744,0.31176,0.00027,0
0.973137,0.761447,0.842926,0.296156,0.760411,0.256353,0.266501,0.783731,0.480906,0.503269,0.24025,0.711294,0.405366,0.648818,0.326797,0.441984,0.733107,0.611509,0.576147,0.582627,0.559444,0.480727,0.663285,0.436981,0.598543,0.466568,0.415387,0.314014,0.00748,0
0.949045,0.780108,0.876439,0.290967,0.765046,0.259543,0.269764,0.782628,0.438011,0.514533,0.330307,0.724538,0.529721,0.641567,0.485127,0.416282,0.747301,0.58906,0.652763,0.584689,0.558188,0.497995,0.6642,0.468379,0.567838,0.482432,0.416968,0.311557,3.5e-05,0
0.926235,0.776648,0.835276,0.138752,0.770735,0.279018,0.262572,0.800286,0.48708,0.47175,0.321497,0.75076,0.398824,0.675862,0.377605,0.413656,0.747684,0.569627,0.502016,0.573318,0.563692,0.518283,0.662376,0.086078,0.570091,0.277697,0.406569,0.311054,3.9e-05,0
0.941764,0.770799,0.879147,0.163775,0.763306,0.259752,0.267262,0.78591,0.519019,0.480501,0.255692,0.699198,0.351674,0.634345,0.41789,0.429279,0.726894,0.647317,0.537657,0.579946,0.560925,0.523837,0.661308,0.389601,0.602889,0.300926,0.417868,0.311068,3.9e-05,0
0.940567,0.773503,0.855049,0.224475,0.764873,0.264033,0.264404,0.794623,0.47091,0.493423,0.292712,0.70169,0.27272,0.665813,0.248108,0.446864,0.734394,0.649477,0.556809,0.577986,0.562352,0.518943,0.663196,0.343228,0.565937,0.513776,0.420224,0.314777,3.9e-05,0
0.93852,0.780116,0.809734,0.466562,0.785342,0.262948,0.272341,0.78298,0.375506,0.527451,0.344461,0.669434,0.437947,0.563139,0.317573,0.466775,0.79869,0.778384,0.682261,0.577313,0.560539,0.530476,0.66952,0.378685,0.569356,0.509031,0.416392,0.319624,0.001149,0
0.973395,0.757829,0.856172,0.269517,0.75628,0.262129,0.261582,0.787496,0.508473,0.497828,0.257874,0.711913,0.359185,0.63718,0.340712,0.435332,0.748782,0.581978,0.559322,0.581117,0.559595,0.491621,0.666118,0.443108,0.574244,0.579274,0.415612,0.313832,0.005478,0
0.95217,0.778153,0.857631,0.24637,0.767037,0.258136,0.268778,0.786752,0.443985,0.501998,0.350489,0.711636,0.411103,0.641389,0.357259,0.471652,0.721576,0.689989,0.588774,0.581305,0.557602,0.478128,0.664509,0.373662,0.56856,0.437976,0.420901,0.314819,0.000105,0
0.997203,0.752422,0.818819,0.177659,0.75804,0.257768,0.258456,0.784262,0.415455,0.545322,0.295673,0.683159,0.433519,0.642588,0.274609,0.440748,0.735097,0.692165,0.58983,0.57538,0.55898,0.511138,0.667891,0.311439,0.569233,0.401131,0.416524,0.311753,0.000584,0
0.995761,0.758473,0.80016,0.208496,0.766628,0.256287,0.265058,0.781735,0.447833,0.525085,0.192988,0.666549,0.417236,0.648611,0.293284,0.466705,0.74039,0.546943,0.653291,0.580781,0.563944,0.528205,0.664506,0.398867,0.599091,0.41901,0.41517,0.311762,0.002328,0
0.957123,0.752845,0.835308,0.39926,0.760344,0.263909,0.26945,0.785249,0.444988,0.507958,0.352559,0.72297,0.398247,0.616441,0.233734,0.471424,0.748207,0.693118,0.503972,0.591495,0.566028,0.490971,0.656405,0.447417,0.596603,0.423034,0.414705,0.315977,0.023538,0
0.99384,0.769438,0.801945,0.253659,0.771521,0.253297,0.26884,0.780511,0.502982,0.50449,0.412022,0.650971,0.585106,0.72605,0.260796,0.432431,0.738549,0.661554,0.572572,0.577768,0.56236,0.533412,0.665428,0.477909,0.600135,0.450046,0.414364,0.311339,0.000144,0
0.986395,0.763067,0.812708,0.289259,0.761739,0.244876,0.26741,0.781426,0.4971,0.488899,0.302942,0.719034,0.398616,0.597958,0.327084,0.443004,0.775976,0.643567,0.541297,0.581164,0.559789,0.490896,0.667824,0.490231,0.563707,0.399078,0.415853,0.313479,0.006475,0
0.937956,0.784322,0.836618,0.37041,0.776273,0.26367,0.273452,0.781256,0.414427,0.541267,0.197761,0.673751,0.422744,0.647348,0.236218,0.459637,0.709686,0.625796,0.436518,0.574182,0.567206,0.553671,0.662272,0.475206,0.59814,0.450686,0.399179,0.316624,0.000736,0
0.951564,0.766857,0.877315,0.269744,0.75997,0.267681,0.265193,0.787139,0.415081,0.528509,0.349409,0.669006,0.300377,0.659548,0.427819,0.396322,0.73552,0.796426,0.534247,0.577255,0.559854,0.518294,0.665627,0.398612,0.557892,0.392589,0.416389,0.311056,0.002647,0
0.989873,0.770766,0.839415,0.410886,0.765823,0.269808,0.262111,0.787796,0.435704,0.541541,0.304543,0.726246,0.497402,0.645697,0.279832,0.500556,0.689466,0.692624,0.442246,0.577775,0.565259,0.543594,0.667802,0.32623,0.563105,0.42577,0.416728,0.31223,3.9e-05,0
0.977691,0.752575,0.867691,0.244244,0.751952,0.272211,0.254013,0.791921,0.491288,0.516082,0.317749,0.707098,0.323982,0.611736,0.177257,0.458657,0.766897,0.5645,0.639761,0.579851,0.564765,0.551226,0.664413,0.419583,0.596062,0.421062,0.418193,0.313476,0.001283,0
0.95214,0.76701,0.832189,0.225758,0.775169,0.260284,0.270583,0.785709,0.452651,0.500112,0.28422,0.720246,0.41689,0.660866,0.231762,0.45287,0.707212,0.66085,0.59536,0.581439,0.561811,0.501769,0.670819,0.40597,0.515905,0.402675,0.419366,0.3184,0.003075,0
0.994509,0.760534,0.819198,0.177847,0.763292,0.257099,0.262567,0.783985,0.536402,0.488701,0.202201,0.730309,0.492144,0.643425,0.431367,0.444428,0.712783,0.651063,0.650037,0.578619,0.556831,0.482954,0.669119,0.238011,0.562202,0.344962,0.41708,0.312122,0.000118,0
0.948993,0.762693,0.808217,0.259084,0.780501,0.23978,0.275163,0.774419,0.481252,0.525622,0.2291,0.680674,0.346038,0.667827,0.342257,0.396709,0.728094,0.638681,0.614081,0.579496,0.566197,0.593665,0.661172,0.391754,0.514826,0.354894,0.427951,0.311303,0.00467,0
0.975308,0.761504,0.853526,0.271814,0.75942,0.261803,0.261993,0.784213,0.534912,0.493884,0.289176,0.631059,0.654724,0.677361,0.330716,0.464029,0.7386,0.670565,0.553783,0.582786,0.56114,0.513725,0.662369,0.37476,0.590979,0.602544,0.414974,0.313711,0.005544,0
0.953588,0.779212,0.841857,0.238191,0.770469,0.263592,0.265316,0.768549,0.442357,0.491834,0.366333,0.731985,0.434118,0.628635,0.312813,0.458603,0.749312,0.661229,0.598082,0.577311,0.579801,0.42994,0.660667,0.46488,0.658753,0.503117,0.417349,0.316256,0.000104,0
0.931112,0.766604,0.801689,0.210615,0.764965,0.243192,0.269477,0.78747,0.469938,0.491124,0.198756,0.681085,0.295507,0.695509,0.338657,0.427478,0.746187,0.631451,0.632708,0.572851,0.565349,0.533636,0.656462,0.404447,0.55284,0.553738,0.408765,0.306904,0.004072,0
0.933703,0.749162,0.867444,0.107399,0.771138,0.252753,0.263503,0.780679,0.399621,0.531277,0.298741,0.667307,0.426861,0.618357,0.214783,0.448122,0.716703,0.695724,0.492279,0.575232,0.558972,0.522632,0.654517,0.33918,0.622174,0.402358,0.410811,0.303817,0.001907,0
0.976032,0.767377,0.843975,0.310158,0.764674,0.264493,0.265371,0.786824,0.465003,0.509403,0.35183,0.745188,0.412903,0.656851,0.279307,0.433141,0.731945,0.622745,0.556376,0.579052,0.561017,0.510742,0.663835,0.385093,0.612139,0.371059,0.417008,0.313371,0.001888,0
0.936123,0.765078,0.871794,0.221791,0.760275,0.271507,0.258625,0.794599,0.41361,0.512743,0.371547,0.714476,0.482697,0.638948,0.370403,0.459159,0.766551,0.573412,0.662257,0.581263,0.570264,0.584645,0.665393,0.355222,0.592675,0.463366,0.415239,0.31224,0.000899,0
0.949965,0.764569,0.878114,0.240619,0.759675,0.266539,0.259431,0.788026,0.428159,0.523437,0.332139,0.701647,0.479343,0.622812,0.335405,0.466881,0.75216,0.629032,0.792387,0.583574,0.565319,0.547487,0.661234,0.390539,0.564454,0.429917,0.418212,0.314978,0.000622,0
0.978496,0.769846,0.844246,0.284267,0.762831,0.254857,0.265061,0.785041,0.467962,0.502527,0.30218,0.701249,0.386272,0.64436,0.442962,0.45367,0.744082,0.602561,0.510751,0.578311,0.557459,0.475811,0.668557,0.427244,0.5817,0.442942,0.416282,0.313706,7.7e-05,0
0.941447,0.785886,0.855746,0.401896,0.763795,0.276309,0.263122,0.799444,0.387189,0.52427,0.347241,0.721906,0.438446,0.678546,0.348499,0.474147,0.731553,0.63035,0.461535,0.57644,0.564812,0.520454,0.669297,0.336302,0.537411,0.408762,0.411517,0.311151,0.001829,0
0.975538,0.770625,0.853467,0.361683,0.766448,0.273969,0.263764,0.789611,0.441303,0.52086,0.365682,0.753528,0.469517,0.64764,0.27046,0.444871,0.732426,0.574167,0.483524,0.578316,0.558678,0.493991,0.667278,0.34285,0.589872,0.402498,0.417262,0.313359,0.000365,0
0.992643,0.761344,0.796999,0.199649,0.773113,0.271731,0.26502,0.788381,0.493591,0.503315,0.325049,0.716657,0.315211,0.678369,0.350941,0.410194,0.744605,0.567452,0.578011,0.576543,0.561841,0.522962,0.667115,0.260629,0.576728,0.558625,0.415078,0.31096,0.000136,0
0.946244,0.773742,0.854196,0.253152,0.760811,0.258165,0.261712,0.791771,0.494943,0.48096,0.221066,0.686533,0.394591,0.604544,0.412495,0.477758,0.744892,0.754516,0.539779,0.577514,0.56719,0.558694,0.66762,0.373073,0.517225,0.370964,0.417992,0.317072,0.000645,0
0.946025,0.778547,0.834241,0.217316,0.768881,0.25877,0.268069,0.778617,0.457562,0.507222,0.313275,0.736328,0.446381,0.659191,0.259014,0.455304,0.713512,0.638606,0.583763,0.576955,0.569862,0.476138,0.669656,0.325762,0.552548,0.445332,0.414612,0.308601,0.000355,0
0.973883,0.773009,0.81507,0.242316,0.772442,0.260857,0.269655,0.773154,0.467039,0.49979,0.193935,0.719951,0.490849,0.658726,0.30862,0.42919,0.720933,0.627347,0.604548,0.578123,0.573393,0.501958,0.663193,0.391928,0.629962,0.401041,0.418845,0.316602,0.001167,0
0.992461,0.756299,0.83178,0.182464,0.757241,0.258634,0.258203,0.7881,0.551266,0.493419,0.309732,0.711992,0.286514,0.659392,0.416997,0.456267,0.712971,0.72791,0.630279,0.576853,0.562843,0.52816,0.668898,0.323954,0.553092,0.377674,0.41724,0.312062,3.9e-05,0
0.977584,0.765171,0.851639,0.281873,0.760785,0.261915,0.262574,0.78641,0.486105,0.504285,0.259886,0.715171,0.437157,0.64245,0.393185,0.44492,0.732732,0.615383,0.523237,0.579227,0.563484,0.533484,0.664233,0.400891,0.598524,0.529246,0.416516,0.313461,0.001105,0
0.938339,0.782715,0.853947,0.292701,0.762845,0.264118,0.263897,0.795536,0.434881,0.495726,0.305343,0.75586,0.498234,0.664557,0.273098,0.444436,0.733952,0.676058,0.665383,0.57827,0.561212,0.501758,0.664641,0.376933,0.571852,0.344887,0.41263,0.31283,7.4e-05,0
0.953182,0.779586,0.836459,0.227633,0.766704,0.251398,0.269798,0.787211,0.451018,0.495,0.23034,0.732224,0.518469,0.654891,0.296368,0.448967,0.722847,0.597327,0.555591,0.57937,0.558173,0.486127,0.667348,0.39041,0.55345,0.44787,0.418825,0.313883,0.000355,0
0.993441,0.759309,0.777811,0.140885,0.782169,0.289724,0.264677,0.791286,0.508996,0.490804,0.290563,0.733643,0.419689,0.670236,0.386176,0.403835,0.733145,0.603913,0.635907,0.579306,0.561723,0.517882,0.665731,0.485427,0.600984,0.406943,0.416022,0.311627,0.001487,0
0.940567,0.777445,0.872708,0.315291,0.769315,0.269896,0.264028,0.779295,0.454347,0.510141,0.167728,0.705699,0.509124,0.620758,0.260519,0.48202,0.701178,0.66165,0.480517,0.576158,0.573321,0.500382,0.663217,0.303927,0.560066,0.390554,0.418481,0.316477,0,0
0.942768,0.77915,0.86334,0.227352,0.766008,0.264967,0.266234,0.791127,0.456004,0.482268,0.212533,0.720563,0.517118,0.646804,0.38278,0.454293,0.720474,0.660564,0.607156,0.579814,0.558995,0.485707,0.662138,0.443943,0.601029,0.354626,0.415611,0.313505,0.000195,0
0.951323,0.776497,0.858282,0.237445,0.767482,0.261932,0.268682,0.787443,0.447683,0.506267,0.307585,0.696153,0.371575,0.663056,0.360805,0.471259,0.705464,0.691068,0.61173,0.581162,0.557641,0.476274,0.663905,0.308526,0.569657,0.443153,0.421131,0.315167,0.000467,0
0.979226,0.772047,0.835813,0.29586,0.766405,0.254319,0.268138,0.783092,0.443762,0.513092,0.365583,0.740072,0.448494,0.671026,0.334232,0.448588,0.71459,0.661198,0.566157,0.578817,0.562386,0.518682,0.663057,0.429782,0.624244,0.37413,0.416301,0.313147,0.000106,0
0.95882,0.777901,0.848992,0.26676,0.76431,0.263036,0.259887,0.756987,0.442541,0.48496,0.291491,0.727858,0.467247,0.649251,0.423636,0.461038,0.741879,0.602136,0.498984,0.586554,0.536676,0.49025,0.667211,0.385962,0.616216,0.45468,0.416056,0.315921,7.7e-05,0
0.943422,0.784549,0.821982,0.180146,0.775771,0.252456,0.278087,0.776437,0.4911,0.547606,0.348654,0.70157,0.358781,0.648532,0.291745,0.424717,0.702793,0.657554,0.564688,0.588476,0.56119,0.552067,0.661487,0.486973,0.56837,0.420916,0.424191,0.311138,0.000177,0
0.971557,0.75621,0.855319,0.274166,0.754946,0.257933,0.262969,0.785392,0.504701,0.497563,0.251674,0.722522,0.414889,0.63223,0.317064,0.443964,0.739602,0.608244,0.585024,0.583636,0.560043,0.486909,0.664536,0.489862,0.578037,0.572581,0.415114,0.314212,0.008542,0
0.94529,0.777083,0.839042,0.206502,0.778736,0.259159,0.274869,0.783389,0.424775,0.490791,0.304556,0.732354,0.481034,0.665071,0.248007,0.43065,0.713088,0.667686,0.613532,0.580928,0.564337,0.532878,0.654811,0.418066,0.659797,0.430367,0.4157,0.313624,0.000525,0
0.979235,0.769291,0.84018,0.274745,0.763862,0.257068,0.264669,0.785819,0.462749,0.507181,0.351245,0.707922,0.359466,0.651359,0.378601,0.475877,0.722461,0.68554,0.580767,0.57875,0.557093,0.468558,0.666788,0.372298,0.588217,0.442056,0.415839,0.313422,0.000127,0
0.977029,0.79711,0.769263,0.460618,0.785495,0.244913,0.275546,0.782165,0.36691,0.469725,0.510814,0.649147,0.346713,0.408087,0.31394,0.52864,0.912584,0.857679,0.354034,0.579937,0.559755,0.498366,0.657687,0.321738,0.65041,0.509789,0.41668,0.316235,2.6e-05,1
0.978029,0.767269,0.855675,0.281291,0.760257,0.259046,0.261829,0.785782,0.515769,0.502871,0.416465,0.628245,0.521862,0.707917,0.334052,0.474376,0.731037,0.702303,0.547433,0.578818,0.558416,0.491235,0.66682,0.417289,0.580862,0.468687,0.415537,0.313305,0.000778,0
0.910228,0.746576,0.851919,0.258474,0.784762,0.245083,0.26544,0.780965,0.466826,0.504719,0.226787,0.701049,0.520474,0.614942,0.388941,0.478181,0.706773,0.655039,0.555987,0.57236,0.552787,0.484194,0.681311,0.295913,0.572564,0.420318,0.416575,0.312783,7.7e-05,0
0.949442,0.778693,0.866373,0.384716,0.766264,0.257311,0.267543,0.784897,0.419887,0.531189,0.273649,0.694923,0.466387,0.652681,0.428185,0.445995,0.732756,0.648226,0.609106,0.582663,0.561735,0.516774,0.668233,0.477596,0.557321,0.440643,0.420435,0.316444,0.000257,0
0.940848,0.779295,0.848492,0.237908,0.770486,0.278348,0.264846,0.797045,0.437495,0.495323,0.403639,0.740933,0.446539,0.651695,0.432727,0.434342,0.760372,0.554679,0.467555,0.578812,0.560542,0.502561,0.667643,0.192745,0.552909,0.457256,0.417561,0.313134,0.000408,0
0.952694,0.778992,0.845726,0.273797,0.772457,0.260711,0.269516,0.786875,0.435943,0.492426,0.368256,0.711651,0.417938,0.616955,0.361805,0.46167,0.747872,0.711315,0.532614,0.579446,0.564055,0.532408,0.663208,0.324594,0.549726,0.352068,0.420499,0.31726,3.9e-05,0
0.94852,0.771601,0.856043,0.247533,0.772063,0.268729,0.267753,0.78885,0.459868,0.498531,0.236532,0.693424,0.378609,0.655024,0.299347,0.479685,0.689957,0.723909,0.584786,0.579784,0.559076,0.48162,0.664317,0.180528,0.562303,0.271509,0.419408,0.31623,0.001477,0
0.928609,0.768374,0.840412,0.233339,0.769735,0.261556,0.26766,0.79092,0.405964,0.479677,0.210801,0.67811,0.486304,0.574681,0.325035,0.441431,0.764904,0.827323,0.402074,0.579672,0.557024,0.466067,0.664701,0.382203,0.626,0.320204,0.415378,0.312235,0.006033,0
